"Brand","Model","Reviews","Language"
"Samsung","Samsung Galaxy S21 FE"," El teléfono llegó super rápido y lo compré por un excelente precio $13,500 más o menos.

La pantalla es muy buena y no le pide nada a los otros modelos s20. En tanto a la pantalla lo único que me ha pasado es que un par de veces después de desbloquearlo no reconoce mis gestos o cuando toco la pantalla en algunas partes, desconozco el por qué. Fuera de eso me funciona de maravilla la respuesta tanto que juego COD mobile.

El sonido es muy bueno porque tiene un par de bocinas con sonido estéreo que te hacen tener una gran experiencia al consumir contenido multimedia.

Los métodos de seguridad funcionan bien, nada del otro mundo pero bien. Sigo prefiriendo el lector de huella físico que el que tiene integrado pero tarda un par de segundos en responder. El desbloqueo facial es bueno pero podría ser mejor.

Las cámaras soy muy buenas y puedes grabar a 60 fps en 4k, en esta configuración no tiene estabilización pero para una toma estática va de maravilla. La cámara frontal es muy buena y reconoce el rostro para saber si tiene que ampliar la toma en dado caso que detecte dos rostros.

La batería, 45000 mAh dan super bien para un día de uso empezando desde las 8 AM hasta al rededor de las 10 de la noche cuando ya estás en casa y lo puedes comenzar a cargar. El cargador que viene de fábrica en mi caso fue el tipo americano de 15w y carga suficientemente rápido. Lo anterior con la pantalla a 60 Hz. No he podido probar la pantalla un día completo o una carga completa en 120 Hz.

El rendimiento es bueno, 6 gb de ram son buenos aunque con 8 sería perfecto. Aún así el snapdragon hace un gran trabajo en el rendimiento, no se traba jugando o navegando, no se calienta por el uso, claro siempre y cuando le des un uso normal.

Los contras que le encuentro al teléfono es que sí extraño el Jack de 3.5 mm para los auriculares, tengo que ocupar unos Bluetooth que tengo. Es difícil encontrar accesorios cheveres y una mica específica para la pantalla porque aún es un teléfono relativamente nuevo. Quiero resaltar que aun con una mica de cristal templado lee bien mi huella pero el cristal que conseguí no le quedó a la perfección aún así el chiste es que lo proteja.

Los pros o puntos a favor son demasiados por todo el extra que ofrece además de las cosas buenas que ya mencione. Samsung te ofrece grandes cosas como la carga reversible e inalambrica, filtro de luz azul (es buenísimo para la vista y lo recomiendo), conexión a Windows (tiene alianza con Windows haciendo que sea muy fácil vincular el teléfono con un equipo de computo Windows y poder recibir notificaciones, hacer llamadas, transmitir la pantalla del teléfono en la computadora, etc), Dex (vuelve tu teléfono como una laptop), puedes grabar la pantalla del teléfono directamente desde los accesos directos y la barra edge deslizando desde un costado de la pantalla, también se ilumina el borde de la pantalla con las notificaciones que configures entre muchas cosas más. Es una gran opción y lo recomiendo.","es"
"Samsung","Samsung Galaxy S21 FE","Tiene el procesador Snapdragon, es 5g, llegó con cable y cargador","es"
"Samsung","Samsung Galaxy S21 FE","Sí, este equipo cuenta con el procesador Snapdragon 865 y con 5G, lo pedí directamente a Amazon México y viene con un cargador de 15W dentro de la caja.
Pedí el color lavanda y aunque un sector se quejó de que la tapa es de plástico ni siquiera se nota, al tacto se siente de un material muy bueno y semi premium que le queda excelente y el color lavanda se ve hermoso.
Ahora hablando del rendimiento, es muy potente. Me corre juegos pesados con una fluidez que asombra, no he tenido ningún problema de sobrecalentamiento y las pocas veces que aumentó su temperatura, bajó muy rápido.
La batería, dependiendo del uso que le des y la fluidez que tengas activada en la pantalla (120 hz o 60hz), puede variar entre 7 y hasta 10 horas de pantalla, en mi caso es suficiente para llegar al final del día (siempre tengo encendidos los 120Hz y hasta el Bluetooth y la batería no se drena rápido).
La cámara trasera es muy buena para foto y video, aunque la frontal para selfies pudo ser mejor, pero no me quejo mucho ya que hace un trabajo aceptable.
Sin duda es el mejor celular que he tenido.","es"
"Samsung","Samsung Galaxy S21 FE","Sin detalles negativos, estoy satisfecho con la compra pues si tiene el procesador snapdragon, no tuve ningún problema con el proveedor de red","es"
"Samsung","Samsung Galaxy S21 FE","La batería es patética. El teléfono sí llega nuevo y con el estado de la batería al 100, es solo que el manejo de la batería del propio teléfono es ridículamente malo. Sí la autonomía no es problema para ti,compralo. Sí no puedes estar cargando lo cada 5 horas, busca otra opción.","es"
"Samsung","Samsung Galaxy S21 FE","Es una buena opcion ahun en 2022. Pues este modelo cuenta con el procesador Snapdragon 865 por lo tanto soporta 5G. Una de las cosas que mas analice fue la calidad de las camaras y a pesar de q son de 12MPx la calidad es muy superior que las de 48MPx, analice esto a profundidad y puedo decir que valio la pena. Cuenta con carga inalambrica y es sumergible al agua por 30 mins max a una prof de 1.5mts. Tamien trae la opcion de desbloqueo por huella dijital el cual funciona bien a secas, mientras el desbloqueo por reconocimiento facial es muy rapido. El audio me parecio muy bueno mas no se porque dice q es stereo si solo cuenta con 1 orificio de la bocina... El unico inconveniente es que trae Gorila Glass 3 asi q te recomiendo q le pongas un protector de pantalla para minimizar el que se rompa en una caida.
Yo lo compre en Abril del 2022 por 10,100 pesos Mx.","es"
"Samsung","Samsung Galaxy S21 FE","Un excelente teléfono. Llego el que pedí, antes de la fecha programada de entrega. Galaxy S20 FE Es la versión 5G aunque en mi región no hay 5G, con snapdragon, y funciona perfectamente con el chip de Telcel en México. Viene en su caja normal sellado, su cable USB y cargador, y trae su pinchito, pero no trae funda.
Ya tengo una semana usándolo y sin problema, lo que note es que el consumo de la batería es mas que el anterior que tenia el Galaxy A71, y lo que extraño es que no trae entrada para audífono 3.5, ahora tendré que comprar un adaptador para grabar los videos con micrófono de solapa.
Su costo fue de 11999 pesos mexicanos y tenia la opción de pagar con tarjeta a meses sin intereses.","es"
"Samsung","Samsung Galaxy S21 FE","me llego con 15% de bateria, en lo que se configuraba se quedo en 3%, lo cargue al 100%, despues de 1 hora de solo usar instagram me queda en 65% solo usando instagram! no me imagino usando juegos o aplicaciones","es"
"Samsung","Samsung Galaxy S21 FE","Mi celular pasado era un Xiaomi, con las mismas características de almacenamiento 6GB y 128GB, solo que el Snapdragon de este samsung es de 865, y la verdad no siento el cambio sustancial en cuanto al rendimiento, se siente igual de rápido. Puedo decir que no siento que sea de mejor calidad este Samsung que un Xiaomi con las mismas características.
Otra cosa es la cámara, las selfies di mi otro cel tenía 20MP de la cámara frontal y éste es de 32MP, hice la comparación de las tomas y me gustaban más como salían en mi Xiaomi.
Lo que no le discuto a este cel es la cámara trasera, es buena, pero se calienta muchísimo el teléfono al usar la cámara.
Para terminar, siento que la pila no me dura mucho ni por que le activé el modo de ahorro de energía y tampoco uso el cel para jugar, no tengo ningún juego en mi cel.
Y por el precio, la verdad me ubiera comprado otro xiaomi con mejor rendimiento, pero quise probar el samsung por sus cámaras y la verdad es que no vale la pena por la cámara. Quise regresar el cel pero en Amazon decía que este producto no era elegible para devolución.
Otro punto malo es que no tiene grabador de voz, tuve que bajar una aplicación gratis que tiene muchos anuncios buuu. Estoy decepcionada de este cel.","es"
"Samsung","Samsung Galaxy S21 FE","Me frustra no poder activar la doble sim. Tengo otros celulares con doble sim. Y jamás me había ""roto"" la cabeza tratando de solucionar este problema. Aún sin lograr solucionar. Por lo demás totalmente satisfecho. Espero alguién pueda ayudarme con algún secreto o truco para solucionar este problema.","es"
"Samsung","Samsung Galaxy S21 FE","Me llegó super rápido, a pesar de que fue traído desde Estados Unidos, todo bien sellado, si me llegó con el procesador Snapdragon 865 que es la versión 5GSuper recomendado 👌🏻","es"
"Samsung","Samsung Galaxy S21 FE","Hace 5 días me llego mi Samsung Galaxy S20 Fe 5G Cloud Navy. Me quede impresionado ya que llego antes de lo esperado. Llego el equipo en buenas condiciones y totalmente sellado, con su cargador y su cable. Decidí comprar este producto liberado ya que según tengo entendido viene con la versión de Snapdragon. Al venir de un celular de huawei (y al no tener acceso a las aplicaciones de Google) opte por comprar un Samsung de tal manera que ya habia tenido Galaxy S3 hace bastantes años. Estoy fascinado con su pantallas amoled (característico de Samsung) su calidad de imagen y video, sin olvidar su fluidez ya que cuenta con 120hz (ajustable a 60hz). Me encuentro satisfecho con la compra, sin embargo, el unico ""pero"" que le pongo es... He leído otros comentarios que hablan de un ""buen rendimiento'' y sinceramente por horario de trabajo le he dado un uso básico, visitas a redes sociales espontáneas durante el día. Siendo ya la 5 pm tengo menos de un 55% de bateria tomando en cuenta que casi no lo uso en horario de trabajo. Mi experiencia con Samsung siempre su batería es mala y alargo plazo tiendes a fallar mucho sus baterías (experiencia a equipos anteriores). Quisiera saber si alguien más le ha pasado? Ya que he leído buenos comentarios de su rendimiento.","es"
"Samsung","Samsung Galaxy S21 FE","El celular no defrauda realmente, cumple con todas tus espectativas es muy potente y eficiente, se siente el poder de su procesador snapdragon 865 y la eficiencia de la batería es formidable te dura todo 1 jornada laboral de 8 horas sin ningún problema llegas a tu casa fácilmente con el 30 a 35% de batería con un uso frecuente del dispositivo durante el día. te permite saltar de aplicacion en aplicacion rápidamente y navegar por ellas sin qué el dispositivo se alente en ningún momento, se calienta muy poco a excepción de los juegos ahí suele subir considerablemente su temperatura pero no es de una manera exagerada. Las cámaras son excelentes y cuentan con una resolución e interpretación de colores muy balanceados y el modo noche es una maravilla las fotos en cuartos muy oscuros las saca tan claras como si fuera de día.Pero como dije el celular no decepciona el qué decepciona es el estado en el qué lo envían, ya que desde que habres la caja te das cuenta que no protegen de movimientos o golpes bruscos a la caja del dispositivo qué viene dentro y va totalmente suelto. De ahí una vez qué sacas tu articulo te das cuenta que ya ha sido habierto ya que la caja dónde viene el celular no traía los sellos oficles de Samsung, si no más bien un sello común y corriente que puedes conseguir en una papelería, una vez que rompes dichos sellos y abres la caja para ver tu celular y revisas los documentos que suelen traer un celular ""nuevo"" te das cuenta qué la garantía del dispositivo no viene dentro, reafirmando una vez más que la caja fue abierta antes. Después de 20 días de uso del celular el botón de BLOQUEO/ENCENDIDO, se comienza aflojar y se termina cayendo dejando al botón incerbible. y sin la hoja de garantía dentro de la caja te ponen en un grave predicamento ya que no puedes exigirle una garantía a Samsung porque no cuentas con la hoja. afortunadamente ésto me sucedió antes de cumplirse el mes de oportunidad que te da Amazon para regresarlo y pude devolver el equipó pidiendo mi reembolso, pero si esto hubiera pasado después del mes y sin la hoja de la garantía del celular hubiera tirado 14 mil pesos a la basura. Revisen bien como llega el celular y chequen si su articulo lleva la garantía y si no es así usen y pongan aprueba su celular de manera intesa para detectar los defectos rápidamente y estén a tiempo de pedir el reembolso de su dinero.","es"
"Samsung","Samsung Galaxy S21 FE","Llevo aproximadamente dos semanas usándolo y me encanta! No soy de jugar muchos videojuegos por lo que el procesador Exynos no es un problema para mi. Llegó en buenas condiciones y funciona excelente. 100% recomendado","es"
"Samsung","Samsung Galaxy S21 FE","Vengo de un S8 y buscaba actualizarme, opte por éste modelo pues viene con procesador snapdragon y compatibilidad 5g, ya que en México en tiendas oficiales solo distribuyen la versión 4g, además de la posibilidad de expansión de memoria por medio de micro SD tiene excelente rendimiento, es muy veloz y con excelente respuesta táctil, la calidad de las cámaras no le pide nada a los modelos más recientes, la batería me rinde todo el día a pesar de pasar buen tiempo entre diversas aplicaciones, excelente compra.","es"
"Samsung","Samsung Galaxy S21 FE","Lamentablemente el teléfono viene bloqueado por AT&T, no es desbloqueado de fábrica, incluso cuando lo traté de desbloquear en el portal de AT&T, me sale un mensaje que tiene plan y no se ha pagado.El vendedor me atendió y aunque le envié imágenes y datos no resolvió el problema, fue atento y amable, me ofreció regresarlo para reembolso. No lo regresé porque aunque no actualiza android ni UI por el bloqueo, todo lo demás funciona bien, es muy buen equipo.","es"
"Samsung","Samsung Galaxy S21 FE","Samsung es garantía para celulares. Bien","es"
"Samsung","Samsung Galaxy S21 FE","Opté por este modelo 5G para reemplazar un S8+, el tamaño es el mismo y funciona bien, pero opté por el S20 y no el S21 porque había visto que esta era la última versión con expansión de memoria mediante tarjeta micro SD, y resulta que ya no tiene la expansión, solo se puede agregar la tarjeta SIM.","es"
"Samsung","Samsung Galaxy S21 FE","Es muy buen teléfono, si llegó la versión correcta (versión 5G con procesador snapdragon) pero claramente fue usado porque el número de IMEI SV no estaba en 00 o 01, estaba en 20. (Esto significa que no es nuevo). Además, llegó en una caja sin los sellos originales. También, la batería sólo le dura 6 horas, si no te molesta llevar un power bank contigo a todos lados, es una buena compra.","es"
"Samsung","Samsung Galaxy S21 FE","El celular es de lo mejor en el mercado.","es"
"Samsung","Samsung Galaxy S21 FE","El producto llega cerrado, completamente nuevo y en mi caso, justo como lo pedí. Tardó muy poco el envío aunque para el precio, esperaba que se sintiera de mejor calidad el acabado del celular, pero es más cuestión de gustos.","es"
"Samsung","Samsung Galaxy S21 FE","Soy usuaria convencida de SAMSUNG desde hace muchos años, y nunca había tenido uno con tan mala recepción de señal telefónica.","es"
"Samsung","Samsung Galaxy S21 FE","Traía un galaxy S8 y siento que mejoré con este galaxy en cuanto a las fotos que decía que eran como de cámara profesional no opino nada.","es"
"Samsung","Samsung Galaxy S21 FE","Muy buena","es"
"Samsung","Samsung Galaxy S21 FE","Esta version tiene una camara funcional que cumple.La bateria no da problemas en el dia a dia.La pantalla tiene excelente resolucion de imagen y no se traba.La señal del bluetooth no se pierde, lo utilizo con un smartwatch y unos audifonos bluetooth al mismo tiempo y no sufro desconexiones en ningun momento.No he tenido problemas con el sensor de huella digital en la pantalla.Tiene carga inalambrica rapida y me ah sacado de apuros mas de una vez.Es un poco robusto cuando le pones una funda, es la unica pega que le encuentro.Comprenlo, vale la pena.","es"
"Samsung","Samsung Galaxy S21 FE","Me gustó qué trae procesador snapdragon, los materiales y sobre todo el precio, lo que no me gusto fue qué en la publicación decía 8 gb en Ram y trae 6 Gb. Por lo demás estuvo bien aunque llego con sellos de plástico transparente y no los de samsumg y eso se me hizo extraño, aunque fue vendido y enviado por amazon desde estados unidos.","es"
"Samsung","Samsung Galaxy S21 FE","Calidad y precio","es"
"Samsung","Samsung Galaxy S21 FE","Tiene la ranura compatible para dual sim pero no permite tener dual","es"
"Samsung","Samsung Galaxy S21 FE","Sería excelente si fuera compatible con la red 5G de Telcel","es"
"Samsung","Samsung Galaxy S21 FE","Mi primer celular Samsung y todo de maravilla, la carga es no tan rápida pero suficiente para mí, los juegos cómo COD y PUBG Mobile me los corre en ultra HD, me da 6 horas de juego continuo en 120Hz, la cámara es muy buena, según escuché que es la misma que la del Samsung galaxy s20 Ultra, no se calienta tanto cómo había escuchado incluso siendo Snapdragon.","es"
"Samsung","Samsung Galaxy S21 FE","el diseño es algo soso, pero es lo que puedes esperar por un teléfono de ""alta gama"" por este precio, que si la potencia y algunas características son de alta gama pero algunos apartados se vieron afectados para que el precio fuera menor.nota: lo compre de importación por Amazon us y estoy contento con el manejo de la aduana por parte de dhl y Amazon, aunque OJO antes de comprar revisar las exigencias de sus aduanas","es"
"Samsung","Samsung Galaxy S21 FE","Realmente ha sido el mejor telefono que me he comprado, incluso mejor que los iphone, en lo personal pase muchos años con iphones, pero cambie a telefonos android desde que Apple aumento sus precios.Este Galaxy S20 FE, tiene varias ventajas, llevo dos semanas con el telefono y funciona perfectamente, me permite accesar a el desde mi PC contestar mensajes y llamadas sin problema de conexion entre PC y telefono, toma muy buenas fotos, el modo noche sobre todo funciona bien.El modo escritorio del telefono es perfecto para quienes trabajamos en la PC diario, facilitandonos utilizar recursos que tenemos en nuestro telefono desde la PC.En resumen vale la pena el telefono.","es"
"Samsung","Samsung Galaxy S21 FE","Lo compré cuando aparecía a la venta con Samsung USA, la verdad estoy complacido, ya que el color era el que quería y se siente tan bien. Además ésta versión era la versión 5G lo cuál me deja aún más contento, sé que en México aún no tenemos red 5G pero al menos estar preparado para cuando ocurra es lo ideal.Lamento mucho que Samsung México no lo venda en versión 5G.La duda de muchos es si funciona con las redes de México y la respuesta es sí, viene desbloqueado de fábrica y a mi me funciona muy bien, tengo un chip de Telcel.","es"
"Samsung","Samsung Galaxy S21 FE","Me gusto, la rapidez con la que llego el telefono antes de la fecha programada, sin embargo creo que el sonido al tener una llamada y poner el speaker es muy bajo, anteriormente tenia un S10e, y tenia mejor sonido, el telefono es rapido, considero que si el telefono esta diseñado para FAN de samsung, debio incluir audifonos, aunque se incremente un poco el precio, se me hace muy básico, creo que definitivamente hubiera elegido el S20 Plus, es mucho mejor,y la diferencia no es mucha, creo que le falto un poco en lo estetico y accesorios, es muy muy básico, solo telefono cargador.","es"
"Samsung","Samsung Galaxy S21 FE","El equipo es increíble! De muy buena calidad y ofrece buenísimas prestaciones, es fluido y rápido además de que su cámara es idéntica a la de un S20+ solo que con menos zoom (lo cual ni utilizas tanto realmente). Es la mejor manera de adquirir este equipo por qué en México solo venden la versión 4G y con exynos :( pero este equipo es la mejor versión (5G y snapdragon) y tiene una gran diferencia de precio (yo ahorre más de 4 mil pesos a diferencia de comprarlo en México) El equipo viene sellado y súper cuidado, sin duda la mejor manera de comprarlo.","es"
"Samsung","Samsung Galaxy S21 FE","Dice navy blue pero es lila. Si es 5G. La ranura para SIM y memoria extraible es la misma","es"
"Samsung","Samsung Galaxy S21 FE","El teléfono tiene buenas características de un gama alta y no le pide mucho al S20 normal, la cámara es muy buena, la pila si dura mucho lo único que flaquea un poco es la pantalla, que aunque es muy buena la del tope de gama es superior, no me arrepiento de la compra porque la relación precio calidad vale mucho la pena","es"
"Samsung","Samsung Galaxy S21 FE","este celular me encantó, tiene casi todo lo que un S20 normal tendría, aunque bajaron unas cosillas para mantener un precio algo más económico, pero eso no significa que sea menos, ya que mantiene un excelente rendimiento en su software (con el procesador qualcomm) y en cuanto a fotos/videos, han salido muy buenas tomas a mi parecerlo recomiendo muchísimo","es"
"Samsung","Samsung Galaxy S21 FE","Hace unos meses compré el S20 plus con exynos y debo decir que ese celular es una basura. La batería le duraba 8 horas en uso normal! Y 4 horas de pantalla encendida. Entonces lo devolví y ahorita compré este celular el S20 FE 5G con snapdragon y es muy diferente, la batería le dura como 20 horas de uso normal y 7.5 horas de pantalla encendida (eso sí, le dura eso con los 120hrz de pantalla apagados) pero estoy satisfecho con mi compra. Juego PUBG y COD durante dos horas y no se calienta casi. Entonces si lo recomiendo, llevo como 2 meses con el","es"
"Samsung","Samsung Galaxy S21 FE","Llego en tiempo y forma sin ningún tema al respecto, funciona muy bien, hasta el momento no se ha presentado algún problema, solo llevo con el unos días por lo que no puedo dar un comentario mas extenso","es"
"Samsung","Samsung Galaxy S21 FE","Es bueno, so far so good. La version de snapdragon es brutal, la batería me aguanta el día entero aún en 120Hz. Lo único malo es que en dos ocasiones el display touch, no me reconoce el dedo en ciertas zonas de la pantalla, creo es un problema de software, habrá que esperar a que lo arreglen los de samsung. Fuera de eso, estoy maravillado con el celular.","es"
"Samsung","Samsung Galaxy S21 FE","The media could not be loaded.
 No tengo problema con el producto pero llegó justo como se ve en la foto abierto, es lo que vi al abrirlo y le tomé foto. Esto es de pésimo gusto, no sé si DHL o en aduana o qué pero no le pongo todas las estrellas por el manejo del envío, el celular está súper","es"
"Samsung","Samsung Galaxy S21 FE"," No tengo problema con el producto pero llegó justo como se ve en la foto abierto, es lo que vi al abrirlo y le tomé foto. Esto es de pésimo gusto, no sé si DHL o en aduana o qué pero no le pongo todas las estrellas por el manejo del envío, el celular está súper","es"
"Samsung","Samsung Galaxy S21 FE","Me gusta todo hasta ahora ..pero odio que lo siento pesado y seguro por eso lo cambiare pronto SNif","es"
"Samsung","Samsung Galaxy S21 FE","Estoy encantado con la calidad del celular y su funcionamiento, además de ser super económico en comparación a los flagship, no les pide nada a estos últimos para un usuario promedio. Pasé de un Galaxy S8 y la mejora en rendimiento, batería y cámara es notable, antes llegaba a casa con mínimo de batería o en ocasiones se me apagaba, ahora llego con 50-40%. El pero que le ponen muchos revisores es la cubierta posterior de plástico pero con una buena funda ni lo notas y el color es muy agradable.
Excelente celular hasta ahora.","es"
"Samsung","Samsung Galaxy S21 FE","Pague un buen precio por el celular, pero no he encontrado un buen case y me molesta no poder dejarlo en cualquier soperficie ya que me da miedo que se rallen las camaras. Además pensé que el procesador iba a ser mejor y a veces me ha pasado que se congele la pantalla con ciertas aps.","es"
"Samsung","Samsung Galaxy S21 FE","Hace un año que lo compre, y estoy muy satisfecho con el celular!","es"
"Samsung","Samsung Galaxy S21 FE","Es un smartphon que supera las expectativas y excelente relación precio calidad.","es"
"Samsung","Samsung Galaxy S21 FE","Si viene con el procesador, color, que especifica la publicación, cumplió con mis expectativas, llegó antes de lo previsto. Vendedor calificado y recomendado.","es"
"Samsung","Samsung Galaxy S21 FE","Me agradó mucho el tamaño, no creía que fuera más grande que mi S10. En cuestión a funcionamiento me agradó cumple con lo que promete, pude pasar muy rápido toda mi información de mi S10 a mi nuevo S20 FE.
En accesorios mal muy mal, ya se parecen a Iphon, solo viene el cargador ya no trae nada más.
En tiempo llego mucho antes de lo esperado, eso es un gran detalle.","es"
"Samsung","Samsung Galaxy S21 FE","Desafortunadamente el dispositivo que me llegó no es 5G, es tan solo la versión básica, le doy 4 estrellas por eso, pero realmente el dispositivo es muy bueno","es"
"Samsung","Samsung Galaxy S21 FE","A pesar de que en el nombre del producto dice ser la versión americana, este te llega con un procesador Exynos. No es el Snapdragon 888. Mucho cuidado.","es"
"Samsung","Samsung Galaxy S21 FE","Lo compre con la oferta de Cyber Monday, llego dos días antes de lo esperado. Si estas pensando en comprar este equipo definitivamente debes adquirirlo en Amazon, aparte de ser más barato, es la versión americana con procesador Qualcomm Snapdragon que a comparación con el Exynos de la versión internacional ofrece más bateria y mejor rendimiento","es"
"Samsung","Samsung Galaxy S21 FE","Me llego sellado y si funciona con chip de Mexico, de hecho, en la caja dice que esta desbloqueado por Samsung.
Apenas llevo 1 día con el y me ha resultado bien, el envío no tardo mucho en llegar, llegó en 3 días.
Muy seguro, aunque también se le debería comprar una funda porque no viene incluída en la caja, pero fuera de eso todo bien.","es"
"Samsung","Samsung Galaxy S21 FE","Excelente calidad del equipo, el único inconveniente es que al ser importado fue abierto en aduanas al llegar al México. Pero comprendo totalmente que no fue problema del vendedor. A pesar de que llego abierto con todo el contenido suelto fuera de la caja del samsung todo llego en buen estado.","es"
"Samsung","Samsung Galaxy S21 FE","Celular en perfecto estado, solo el embalaje no muy bueno, pero todo bien. Algo tardado para recibir el producto, tal vez por las distancias de lugar a lugar.","es"
"Samsung","Samsung Galaxy S21 FE","No venía sellado pero supongo que porque la aduana abrió el paquete, el teléfono si es el correcto y funciona perfectamente hasta el momento.","es"
"Samsung","Samsung Galaxy S21 FE","El celular vino en caja cerrada completamente nuevo, me ah funcionado sin ningun problema y es original con snapdragon y el 5g, aunque en Mexico no tenemos aún línea 5g ya está preparado para recibirlo, me ah funcionado con telcel y AT&T sin problema","es"
"Samsung","Samsung Galaxy S21 FE","Se tardo mucho en llegar, tardo en salir de aduana y llego sin audífonos, de ahi en fuera excelente equipo totalmente nuevo, sellado","es"
"Samsung","Samsung Galaxy S21 FE","No me gustó que me msndaran un cargador donde en México. No se usa esos contactos. Así mismo no viene los auriculares","es"
"Samsung","Samsung Galaxy S21 FE","Lo necesitaba con snapdragon como dice en las receñas y viene con exynos","es"
"Samsung","Samsung Galaxy S21 FE","Llego en buen estado y tiempo pero según esto era el s20 fe 5g con procesador snapdragon y me llego con versión éxynos 4g . Pongan bien sus anuncios aló que venden
Ya no lo pude devolver por que fue un regalo . Y ni modo de quitarselo ala persona que lo tiene","es"
"Samsung","Samsung Galaxy S21 FE","Sin problemas con el paquete, venía totalmente sellado y va a la perfección. Recomendado por el precio de la versión snapdragon, está más caro en telcel con todo y que venden la versión exynos ...","es"
"Samsung","Samsung Galaxy S21 FE","El teléfono lo he tenido desde enero y debo decir que no me ha decepcionado ni un poco! La cámara es buenísima y no hay fallas con la colectividad celular. 100%recomiendo el teléfono.","es"
"Samsung","Samsung Galaxy S21 FE","Es de los teléfonos con mejor relación ""cálidad - precio"", sin embargo tuve que devolverlo, principalmente por sus problemas de toques fantasma en la pantalla, no todos tienen este detalle y en algunos es más evidente que en otros, sin embargo en mi caso fue molesto que al usar 2 o más dedos sobre el teléfono (como al escribir o jugar) de repente se hacen toques no deseados en la pantalla.","es"
"Samsung","Samsung Galaxy S21 FE","Es un excelente telefono, si ya usaste antes telefonos de la marca samsung.","es"
"Samsung","Samsung Galaxy S21 FE","El equipo es muy bonito, la verdad no sé siente el acabado de plástico, el rendimiento es muy bueno y las fotos que toma están muy bien, la cámara tiene flexibilidad lo que hace que tengas que aprender varios modos de captura.","es"
"Samsung","Samsung Galaxy S21 FE","El teléfono llegó de USA antes de lo esperado.
Aunque no llegó en las mejores condiciones de embalaje, el equipo estaba completamente sellado.
Hasta el momento tiene extraordinario rendimiento, sobre todo con snapdragon.
La batería, genial! tiene larga duración y se carga rapidisimo.
100% recomendable.","es"
"Samsung","Samsung Galaxy S21 FE","no le llega al s20 normal, pero para el precio esta bien","es"
"Samsung","Samsung Galaxy S21 FE","Realmente llegó el que pedí, aunque aún no hay 5G en México lo compré por el rendimiento del Snapdragon 865 y del teléfono en general. Sólo lo he usado un día pero se siente excelente y vino bien protegido a pesar de haber salido desde USA, recomendado.","es"
"Samsung","Samsung Galaxy S21 FE","Incredible teléfono en relación calidad precios, decidí dejar Apple para probar Android y la verdad el S20FE 5g me dejó más que satisfecho","es"
"Samsung","Samsung Galaxy S21 FE","Excelente, hermoso y muy rápido, cumplió con mis expectativas, ningun problema con la señal en México, desbloqueado y todo perfecto, lamentablemente no trae una funda como la versión que se vende en México, llegó en 5 días desde EUA muy bien empacado.","es"
"Samsung","Samsung Galaxy S21 FE","Su carga es demasiado lenta, probé con cargador de realme 6 pero igual carga lentísima más de 2 horas conectado usando el teléfono y no carga ni 80","es"
"Samsung","Samsung Galaxy S21 FE","El celular funciona muy bien pero venía con un defecto en el botón de encendido que venía flojo y con el tiempo se termino de caer y ya no tengo botón de encendido","es"
"Samsung","Samsung Galaxy S21 FE","Al principio tenía duda de comprarlo para Mx pero no me arrepiento,
Es un excelente equipo y más por el precio que pagas por el.
No me arrepiento de la compra y funciona al 100%.","es"
"Samsung","Samsung Galaxy S21 FE","Lo probé con att y funcionó sin problema alguno, todo es configurable a español. Hasta el momento todo funcionando bien. El 5g es un bonito extra ya qué aun no tenemos redes 5g","es"
"Samsung","Samsung Galaxy S21 FE","Todo excelente pero venia sin audifonos","es"
"Samsung","Samsung Galaxy S21 FE","Excelente teléfono. Me encanta. El diseño, el hardware y el software son geniales. De las mejores compras que he hecho. Tal vez la unica crítica serían un poco las cámaras. Pero por el precio están bien","es"
"Samsung","Samsung Galaxy S21 FE","La entrega fue super rapida, en 3 días estaba en mi casa. Lo pude obtener a un super precio gracias a las ofertas de black friday. Muy recomendado, rápido y con una cámara de gran calidad!","es"
"Samsung","Samsung Galaxy S21 FE","16 meses de uso del celular y de un día para otro dejo de funcionar el detector de la tarjeta sim, acudí a un centro de atención y me dijeron que quizá lo bloqueo alguien por un reporte de robo, mal y de malas con el celular que me funcionaba bien pero se descompuso como si tuviera fecha de caducidad","es"
"Samsung","Samsung Galaxy S21 FE","muy buen producto, cumple con las espectativas, de muy buena calidad. la entrega antes de lo previsto, sin ningún golpe o daño en la caja, todo en orden.","es"
"Samsung","Samsung Galaxy S21 FE","El teléfono viene en perfecto estado, la caja en donde lo envían viene un poco grande pero tiene protección de burbujas aparte me llego 2 días antes de lo previsto
Excelente compra 👍","es"
"Samsung","Samsung Galaxy S21 FE","El teléfono funciona de maravilla, su diseño es muy elegante y la calidad de las fotografías son excelentes. Estoy muy contento con este dispositivo.","es"
"Samsung","Samsung Galaxy S21 FE","La publicación mencionan que es la 5 G que con Snapdragon así como las reseñas que mencionan que les llegó, pero lamentablemente de mi es la versión e Europea con Movistar por lo que posee Exinos, el equipo me llegó bien solo la molestia es que no sean sinceros o se cuelen para vender versiones que no son, del equipo funciona con los detalles del procesador Exinos que se calienta cuando lo usas, de ahí en fuera todo está bien al parecer con el celular, y la compra pues una gran molestia por dar algo que no pediste, suerte con sus compras y espero que no les hagan perder el tiempo haciendo la devolución del producto","es"
